hotel,price,score,avg review,reviews count,ciudad,check_in,check_out
Hotel Campestre Alto lindo en Guatapé,COP 82.080,"Puntuación: 8,3",No disponible,No disponible,GUATAPÉ,2025-09-09,2025-09-10
The Boato Hotel,COP 313.500,"Puntuación: 9,1",No disponible,No disponible,GUATAPÉ,2025-09-09,2025-09-10
Soy Local Guatape Campestre,COP 119.080,"Puntuación: 8,0",No disponible,No disponible,GUATAPÉ,2025-09-09,2025-09-10
BubbleSky Glamping Guatapé,COP 349.260,"Puntuación: 8,6",No disponible,No disponible,GUATAPÉ,2025-09-09,2025-09-10
Hotel Verony Guatape,COP 148.900,"Puntuación: 8,1",No disponible,No disponible,GUATAPÉ,2025-09-09,2025-09-10
Porto Marina Hotel,COP 287.860,"Puntuación: 8,7",No disponible,No disponible,GUATAPÉ,2025-09-09,2025-09-10
Hotel Bahia Guatape,COP 107.100,"Puntuación: 8,6",No disponible,No disponible,GUATAPÉ,2025-09-09,2025-09-10
Hotel Las Vegas,COP 84.000,"Puntuación: 7,6",No disponible,No disponible,GUATAPÉ,2025-09-09,2025-09-10
Vivanti Resort,COP 568.020,"Puntuación: 9,0",No disponible,No disponible,GUATAPÉ,2025-09-09,2025-09-10
Hotel Real Guatapé,COP 86.400,"Puntuación: 8,6",No disponible,No disponible,GUATAPÉ,2025-09-09,2025-09-10
Hotel Casa Linda Guatape,COP 98.320,"Puntuación: 8,7",No disponible,No disponible,GUATAPÉ,2025-09-09,2025-09-10
Hotel Guatatur,COP 95.240,"Puntuación: 7,8",No disponible,No disponible,GUATAPÉ,2025-09-09,2025-09-10
Montecielo Hosting,COP 337.500,"Puntuación: 9,0",No disponible,No disponible,GUATAPÉ,2025-09-09,2025-09-10
La Pausa Hotelbistro,COP 554.040,"Puntuación: 9,7",No disponible,No disponible,GUATAPÉ,2025-09-09,2025-09-10
Balcones de la Casona,COP 75.060,"Puntuación: 9,4",No disponible,No disponible,GUATAPÉ,2025-09-09,2025-09-10
Hotel Los Recuerdos,COP 312.840,"Puntuación: 8,7",No disponible,No disponible,GUATAPÉ,2025-09-09,2025-09-10
Jordan Hotel Boutique,COP 275.200,"Puntuación: 9,7",No disponible,No disponible,GUATAPÉ,2025-09-09,2025-09-10
Hotel Bahia Del Faro,COP 214.200,"Puntuación: 8,9",No disponible,No disponible,GUATAPÉ,2025-09-09,2025-09-10
MYLOS Hotel Boutique,COP 654.500,"Puntuación: 8,4",No disponible,No disponible,GUATAPÉ,2025-09-09,2025-09-10
Oak Tree house,COP 83.260,"Puntuación: 8,7",No disponible,No disponible,GUATAPÉ,2025-09-09,2025-09-10
La Madriguera,COP 199.800,"Puntuación: 9,0",No disponible,No disponible,GUATAPÉ,2025-09-09,2025-09-10
Viajero Guatapé Hostel & Lake Club,COP 174.240,"Puntuación: 9,1",No disponible,No disponible,GUATAPÉ,2025-09-09,2025-09-10
Hotel Bambu Guatape,COP 91.800,"Puntuación: 8,7",No disponible,No disponible,GUATAPÉ,2025-09-09,2025-09-10
Hotel Zocalo Campestre,COP 268.800,"Puntuación: 9,3",No disponible,No disponible,GUATAPÉ,2025-09-09,2025-09-10
Hotel Estaciones,COP 230.000,"Puntuación: 8,4",No disponible,No disponible,GUATAPÉ,2025-09-09,2025-09-10
Hotel Nova El Peñol,COP 156.000,"Puntuación: 9,3",No disponible,No disponible,El peñol,2025-09-09,2025-09-10
HOTEL Mirador Cielo Blue,COP 182.760,"Puntuación: 7,6",No disponible,No disponible,El peñol,2025-09-09,2025-09-10
Cinco Elementos,COP 336.600,"Puntuación: 9,7",No disponible,No disponible,El peñol,2025-09-09,2025-09-10
"Finca Palma de Coco, Municipio de el Peñol Antioquia",COP 612.000,Puntuación: 10,No disponible,No disponible,El peñol,2025-09-09,2025-09-10
Palenque Serenity Lodge,COP 243.000,"Puntuación: 9,6",No disponible,No disponible,El peñol,2025-09-09,2025-09-10
KABINE,COP 380.800,"Puntuación: 9,8",No disponible,No disponible,El peñol,2025-09-09,2025-09-10
Villa Amore,COP 650.000,"Puntuación: 8,8",No disponible,No disponible,El peñol,2025-09-09,2025-09-10
Eden Hotel,COP 194.400,"Puntuación: 8,4",No disponible,No disponible,El peñol,2025-09-09,2025-09-10
HOTEL EL POTRILLO,COP 200.000,"Puntuación: 8,6",No disponible,No disponible,El peñol,2025-09-09,2025-09-10
Finca con jacuzzi a 15min de Guatape,COP 725.200,"Puntuación: 9,2",No disponible,No disponible,El peñol,2025-09-09,2025-09-10
Cabaña con Jacuzzi frente al Lago,COP 273.120,Puntuación: 10,No disponible,No disponible,El peñol,2025-09-09,2025-09-10
San Antonio,COP 132.000,Puntuación: 10,No disponible,No disponible,El peñol,2025-09-09,2025-09-10
Loge Cabaña peñol-Guatape,COP 280.000,"Puntuación: 8,7",No disponible,No disponible,El peñol,2025-09-09,2025-09-10
Glamping Samadhi - el Peñol,COP 195.500,"Puntuación: 8,9",No disponible,No disponible,El peñol,2025-09-09,2025-09-10
Cabaña Las Flores en Guatapé,COP 450.000,No disponible,No disponible,No disponible,El peñol,2025-09-09,2025-09-10
Villa San Juan,COP 440.000,"Puntuación: 9,5",No disponible,No disponible,El peñol,2025-09-09,2025-09-10
Jacaranda Glamping,COP 250.000,Puntuación: 10,No disponible,No disponible,El peñol,2025-09-09,2025-09-10
"Rocks Glamping - Guatapé, El Peñol",COP 440.000,"Puntuación: 9,5",No disponible,No disponible,El peñol,2025-09-09,2025-09-10
Chalet Glamping Eco Foret,COP 383.360,Puntuación: 10,No disponible,No disponible,El peñol,2025-09-09,2025-09-10
Chalet Peñol Jacuzzi,COP 414.000,"Puntuación: 9,0",No disponible,No disponible,El peñol,2025-09-09,2025-09-10
Cabaña con jacuzzi y acceso al embalse Portum III,COP 499.000,"Puntuación: 9,4",No disponible,No disponible,El peñol,2025-09-09,2025-09-10
Hermosa Finca Con Piscina y Jacuzzi,COP 715.020,No disponible,No disponible,No disponible,El peñol,2025-09-09,2025-09-10
Casa de Campo Monblack,COP 1.271.000,No disponible,No disponible,No disponible,El peñol,2025-09-09,2025-09-10
