hotel,price,score,avg review,reviews count,ciudad,check_in,check_out
Hotel Z3 Pereira,COP 178.080,"Puntuación: 8,1
8,1",Muy bien,463,Pereira,2025-04-11,2025-04-12
Hermoso Apartamento Central,COP 94.060,"Puntuación: 9,4
9,4",Fantástico,61,Pereira,2025-04-11,2025-04-12
PETRA SANTA HOTEL BOUTIQUE,COP 495.000,"Puntuación: 8,9
8,9",Fabuloso,218,Pereira,2025-04-11,2025-04-12
Hotel Paradise del Cafe,COP 135.000,"Puntuación: 8,6
8,6",Fabuloso,1.352,Pereira,2025-04-11,2025-04-12
Hotel Suite Center Pereira,COP 118.800,"Puntuación: 7,9
7,9",Bien,870,Pereira,2025-04-11,2025-04-12
Apto en Pereira 2 Dobles Hermoso Moderno,COP 120.000,"Puntuación: 8,7
8,7",Fabuloso,10,Pereira,2025-04-11,2025-04-12
Hotel Castilla Real,COP 246.020,"Puntuación: 9,4
9,4",Fantástico,516,Pereira,2025-04-11,2025-04-12
Hotel Palo Grande CF Pereira,COP 238.000,"Puntuación: 8,7
8,7",Fabuloso,387,Pereira,2025-04-11,2025-04-12
Finca Hotel Yerbabuena,COP 288.080,"Puntuación: 8,9
8,9",Fabuloso,563,Pereira,2025-04-11,2025-04-12
Hotel Nova El Peñol,COP 226.000,"Puntuación: 9,2
9,2",Fantástico,113,EL PEÑOL,2025-04-11,2025-04-12
Suite Gold Glampings,COP 256.500,"Puntuación: 10
10",Excepcional,3,EL PEÑOL,2025-04-11,2025-04-12
KABINE,COP 413.440,"Puntuación: 9,7
9,7",Excepcional,33,EL PEÑOL,2025-04-11,2025-04-12
HOTEL Mirador Cielo Blue,COP 320.640,"Puntuación: 8,4
8,4",Muy bien,32,EL PEÑOL,2025-04-11,2025-04-12
"Finca en Guatapé a solo minutos de la piedra, con Jacuzzi & piscina",COP 870.000,"Puntuación: 8,4
8,4",Muy bien,13,EL PEÑOL,2025-04-11,2025-04-12
Bramasole Hotel Boutique - El Peñol,COP 170.000,"Puntuación: 9,2
9,2",Fantástico,14,EL PEÑOL,2025-04-11,2025-04-12
Cabaña con jacuzzi y acceso al embalse Portum III,COP 380.000,"Puntuación: 9,4
9,4",Fantástico,7,EL PEÑOL,2025-04-11,2025-04-12
Loge Cabaña peñol-Guatape,COP 224.000,"Puntuación: 8,3
8,3",Muy bien,40,EL PEÑOL,2025-04-11,2025-04-12
Cabaña Granja Wayra,COP 99.000,"Puntuación: 9,6
9,6",Excepcional,8,EL PEÑOL,2025-04-11,2025-04-12
Bliss Glamping SAS,COP 700.000,No disponible,No disponible,No disponible,EL PEÑOL,2025-04-11,2025-04-12
Breeze Glamping -Guatape,COP 430.000,"Puntuación: 9,8
9,8",Excepcional,70,EL PEÑOL,2025-04-11,2025-04-12
Glamping Samadhi - el Peñol,COP 218.700,"Puntuación: 9,5
9,5",Excepcional,4,EL PEÑOL,2025-04-11,2025-04-12
Chalet Peñol Jacuzzi,COP 372.600,"Puntuación: 9,0
9,0",Fantástico,3,EL PEÑOL,2025-04-11,2025-04-12
Cinco Elementos,COP 352.760,"Puntuación: 10
10",Excepcional,5,EL PEÑOL,2025-04-11,2025-04-12
Finca 3 - Dakeva,COP 292.500,"Puntuación: 7,2
7,2",Bien,4,EL PEÑOL,2025-04-11,2025-04-12
Entre Colinas Lodge,COP 252.000,No disponible,No disponible,No disponible,EL PEÑOL,2025-04-11,2025-04-12
Hotel Muelle De María ángel,COP 180.000,"Puntuación: 4,0
4,0",Puntuación,3,EL PEÑOL,2025-04-11,2025-04-12
Cabaña con jacuzzi y acceso al embalse - Portum II,COP 400.000,"Puntuación: 8,8
8,8",Fabuloso,5,EL PEÑOL,2025-04-11,2025-04-12
Villas Julieta,COP 316.000,"Puntuación: 10
10",Excepcional,1,EL PEÑOL,2025-04-11,2025-04-12
Eden Hotel,COP 120.000,"Puntuación: 8,5
8,5",Muy bien,37,EL PEÑOL,2025-04-11,2025-04-12
Cabaña con jacuzzi y acceso al embalse - Portum I,COP 450.000,"Puntuación: 9,7
9,7",Excepcional,3,EL PEÑOL,2025-04-11,2025-04-12
Chalet Glamping Eco Foret,COP 425.000,No disponible,No disponible,No disponible,EL PEÑOL,2025-04-11,2025-04-12
"Finca Palma de Coco, Municipio de el Peñol Antioquia",COP 486.000,"Puntuación: 10
10",Excepcional,3,EL PEÑOL,2025-04-11,2025-04-12
Los Bambúes,COP 350.000,No disponible,No disponible,No disponible,EL PEÑOL,2025-04-11,2025-04-12
Villa San Juan,COP 440.000,"Puntuación: 9,5
9,5",Excepcional,2,EL PEÑOL,2025-04-11,2025-04-12
Katara Boutique Hotel,COP 80.000,"Puntuación: 8,7
8,7",Fabuloso,445,Mariquita,2025-04-11,2025-04-12
Los Potrillos,COP 130.000,"Puntuación: 9,5
9,5",Excepcional,58,Mariquita,2025-04-11,2025-04-12
Casamarilla,COP 170.000,"Puntuación: 9,4
9,4",Fantástico,200,Mariquita,2025-04-11,2025-04-12
Casa de la Cruz,COP 160.000,"Puntuación: 9,6
9,6",Excepcional,13,Mariquita,2025-04-11,2025-04-12
Hotel Brisas La Gaviota Mariquit-Tolima,COP 328.760,"Puntuación: 9,4
9,4",Fantástico,96,Mariquita,2025-04-11,2025-04-12
La Orquidea,COP 75.000,"Puntuación: 7,2
7,2",Bien,115,Mariquita,2025-04-11,2025-04-12
Hotel flamingo real T,COP 90.000,"Puntuación: 7,5
7,5",Bien,43,Mariquita,2025-04-11,2025-04-12
Victoria Imperial Hotel,COP 180.000,"Puntuación: 9,0
9,0",Fantástico,105,Mariquita,2025-04-11,2025-04-12
Casa Hotel Victoria Real,COP 180.000,"Puntuación: 9,3
9,3",Fantástico,44,Mariquita,2025-04-11,2025-04-12
Jerusalén Hotel Boutique,COP 127.500,"Puntuación: 9,3
9,3",Fantástico,3,Mariquita,2025-04-11,2025-04-12
Hotel ZT,COP 80.000,"Puntuación: 8,1
8,1",Muy bien,39,Mariquita,2025-04-11,2025-04-12
Hotel Boutique San Rafael,COP 350.320,"Puntuación: 9,2
9,2",Fantástico,30,Mariquita,2025-04-11,2025-04-12
Hotel nelumbo,COP 230.000,"Puntuación: 9,4
9,4",Fantástico,23,Mariquita,2025-04-11,2025-04-12
Casa Colonial,COP 120.000,"Puntuación: 8,1
8,1",Muy bien,168,Mariquita,2025-04-11,2025-04-12
Eco-Glamping Shalom,COP 560.000,"Puntuación: 9,3
9,3",Fantástico,39,Mariquita,2025-04-11,2025-04-12
Villa Tikuna,COP 157.500,"Puntuación: 8,7
8,7",Fabuloso,79,Mariquita,2025-04-11,2025-04-12
SAN SENDERISMO ROOM,COP 72.000,"Puntuación: 8,2
8,2",Muy bien,11,Mariquita,2025-04-11,2025-04-12
Hostal Casa de los Virreyes,COP 100.000,"Puntuación: 6,8
6,8",Puntuación,52,Mariquita,2025-04-11,2025-04-12
La mejor opción para tu descanso y recreación.,COP 406.000,"Puntuación: 9,6
9,6",Excepcional,24,Mariquita,2025-04-11,2025-04-12
casa lumka hotel boutique spa,COP 300.000,"Puntuación: 8,9
8,9",Fabuloso,15,Mariquita,2025-04-11,2025-04-12
Hotel Luna Llena,COP 90.000,"Puntuación: 8,7
8,7",Fabuloso,16,Mariquita,2025-04-11,2025-04-12
La Luna by JR,COP 237.560,"Puntuación: 8,8
8,8",Fabuloso,72,Mariquita,2025-04-11,2025-04-12
Casa de descanso,COP 118.800,"Puntuación: 8,9
8,9",Fabuloso,33,Mariquita,2025-04-11,2025-04-12
Mágica CASA FINCA de lujo piscina privada wi-fi tv,COP 668.400,"Puntuación: 10
10",Excepcional,1,Mariquita,2025-04-11,2025-04-12
Casa de huéspedes LA ESMERALDA,COP 150.000,"Puntuación: 9,0
9,0",Fantástico,1,Mariquita,2025-04-11,2025-04-12
Hotel Blue,COP 63.760,"Puntuación: 10
10",Excepcional,4,Santa rosa de cabal,2025-04-11,2025-04-12
Hotel Dulces Sueños,COP 63.000,"Puntuación: 7,7
7,7",Bien,909,Santa rosa de cabal,2025-04-11,2025-04-12
Casa La Riviera,COP 61.600,"Puntuación: 8,3
8,3",Muy bien,145,Santa rosa de cabal,2025-04-11,2025-04-12
Hôtel d’lyon,COP 70.000,"Puntuación: 8,3
8,3",Muy bien,446,Santa rosa de cabal,2025-04-11,2025-04-12
Hotel Plaza Real,COP 180.000,"Puntuación: 7,6
7,6",Bien,990,Santa rosa de cabal,2025-04-11,2025-04-12
Apartamento central - Villa Xiomara,COP 202.500,"Puntuación: 9,0
9,0",Fantástico,82,Santa rosa de cabal,2025-04-11,2025-04-12
"Buriti EcoH RNT56521, via Termales Santa Rosa de Cabal",COP 140.000,"Puntuación: 8,9
8,9",Fabuloso,32,Santa rosa de cabal,2025-04-11,2025-04-12
Renacer1,COP 70.000,"Puntuación: 9,6
9,6",Excepcional,42,Santa rosa de cabal,2025-04-11,2025-04-12
Finca Campestre Villa del Campo,COP 162.000,"Puntuación: 9,4
9,4",Fantástico,330,Santa rosa de cabal,2025-04-11,2025-04-12
Cabañas el Portal,COP 160.000,"Puntuación: 8,7
8,7",Fabuloso,116,Santa rosa de cabal,2025-04-11,2025-04-12
Apartamentos Family,COP 110.000,"Puntuación: 9,3
9,3",Fantástico,100,Santa rosa de cabal,2025-04-11,2025-04-12
Apartamentos El paraiso,COP 70.000,"Puntuación: 9,1
9,1",Fantástico,39,Santa rosa de cabal,2025-04-11,2025-04-12
Cántaros Glamping,COP 280.000,"Puntuación: 9,5
9,5",Excepcional,85,Santa rosa de cabal,2025-04-11,2025-04-12
Hotel Válcon,COP 121.500,"Puntuación: 8,0
8,0",Muy bien,330,Santa rosa de cabal,2025-04-11,2025-04-12
Mirador San Jose,COP 130.000,"Puntuación: 8,4
8,4",Muy bien,86,Santa rosa de cabal,2025-04-11,2025-04-12
Hotel Termales San Vicente,COP 571.840,"Puntuación: 8,5
8,5",Muy bien,501,Santa rosa de cabal,2025-04-11,2025-04-12
La Porra HOTEL,COP 200.000,"Puntuación: 7,6
7,6",Bien,273,Santa rosa de cabal,2025-04-11,2025-04-12
Hostal Don Jose,COP 134.000,"Puntuación: 9,2
9,2",Fantástico,375,Santa rosa de cabal,2025-04-11,2025-04-12
Apartamentos Williams,COP 95.000,"Puntuación: 8,9
8,9",Fabuloso,167,Santa rosa de cabal,2025-04-11,2025-04-12
Hotel Fermín,COP 76.500,"Puntuación: 8,6
8,6",Fabuloso,17,Santa rosa de cabal,2025-04-11,2025-04-12
Hotel Suite Santa Rosa,COP 133.000,"Puntuación: 9,3
9,3",Fantástico,17,Santa rosa de cabal,2025-04-11,2025-04-12
Hostal spa casa de piedra con jacuzzi,COP 195.000,"Puntuación: 8,3
8,3",Muy bien,55,Santa rosa de cabal,2025-04-11,2025-04-12
Hotel Los Cristales,COP 160.000,"Puntuación: 8,4
8,4",Muy bien,782,Santa rosa de cabal,2025-04-11,2025-04-12
Hotel Campestre Villa Mary,COP 182.400,"Puntuación: 8,9
8,9",Fabuloso,86,Santa rosa de cabal,2025-04-11,2025-04-12
Habitación Central en Santa Rosa de Cabal Termales,COP 67.500,"Puntuación: 9,2
9,2",Fantástico,6,Santa rosa de cabal,2025-04-11,2025-04-12
Vivanti Resort,COP 250.040,"Puntuación: 9,0
9,0",Fantástico,150,GUATAPÉ,2025-04-11,2025-04-12
The Boato Hotel,COP 325.860,"Puntuación: 9,0
9,0",Fantástico,1.117,GUATAPÉ,2025-04-11,2025-04-12
Hotel Portobelo Guatape,COP 130.900,"Puntuación: 9,0
9,0",Fantástico,121,GUATAPÉ,2025-04-11,2025-04-12
Porto Marina Hotel,COP 464.960,"Puntuación: 8,8
8,8",Fabuloso,736,GUATAPÉ,2025-04-11,2025-04-12
Hotel Real Guatapé,COP 92.820,"Puntuación: 8,5
8,5",Muy bien,568,GUATAPÉ,2025-04-11,2025-04-12
La Pausa Hotelbistro,COP 471.960,"Puntuación: 9,6
9,6",Excepcional,385,GUATAPÉ,2025-04-11,2025-04-12
Hotel Brisas De Guatape,COP 72.800,"Puntuación: 9,5
9,5",Excepcional,6,GUATAPÉ,2025-04-11,2025-04-12
Hotel Los Recuerdos,COP 330.000,"Puntuación: 8,3
8,3",Muy bien,893,GUATAPÉ,2025-04-11,2025-04-12
Oak Tree house,COP 73.500,"Puntuación: 8,8
8,8",Fabuloso,1.328,GUATAPÉ,2025-04-11,2025-04-12
"Apto frente al Malecón, Ubicación fantástica, Vista",COP 93.600,"Puntuación: 8,4
8,4",Muy bien,77,GUATAPÉ,2025-04-11,2025-04-12
Viajero Guatapé Hostel & Lake Club,COP 217.800,"Puntuación: 9,1
9,1",Fantástico,333,GUATAPÉ,2025-04-11,2025-04-12
"Apto Nuevo, Tranquilo, Bonito, 5 min Plaza Principal",COP 117.000,"Puntuación: 9,4
9,4",Fantástico,34,GUATAPÉ,2025-04-11,2025-04-12
Hotel Las Vegas,COP 89.000,"Puntuación: 7,7
7,7",Bien,1.058,GUATAPÉ,2025-04-11,2025-04-12
"Aptos y Apartaestudios frente al Malecón y el Embalse, Zona Gastronómica, a 8 minutos de la Piedra del Peñol, TODO CERCA!!!",COP 93.600,"Puntuación: 8,6
8,6",Fabuloso,160,GUATAPÉ,2025-04-11,2025-04-12
Linda casa con espectacular vista embalse y piedra,COP 244.800,"Puntuación: 9,2
9,2",Fantástico,80,GUATAPÉ,2025-04-11,2025-04-12
Mumu by Bernalo Hotels,COP 342.160,"Puntuación: 8,5
8,5",Muy bien,694,GUATAPÉ,2025-04-11,2025-04-12
Soy Local Guatape,COP 109.640,"Puntuación: 8,1
8,1",Muy bien,2.584,GUATAPÉ,2025-04-11,2025-04-12
Casa Finca Hotel Loma Encantada,COP 114.760,"Puntuación: 7,6
7,6",Bien,5,GUATAPÉ,2025-04-11,2025-04-12
Rooca Guatape,COP 300.000,"Puntuación: 8,8
8,8",Fabuloso,55,GUATAPÉ,2025-04-11,2025-04-12
Hotel Santorini,COP 270.000,"Puntuación: 8,3
8,3",Muy bien,708,GUATAPÉ,2025-04-11,2025-04-12
Hotel La Avenida,COP 55.000,"Puntuación: 8,0
8,0",Muy bien,141,GUATAPÉ,2025-04-11,2025-04-12
Luxé Cabañas,COP 501.300,"Puntuación: 8,2
8,2",Muy bien,1.031,GUATAPÉ,2025-04-11,2025-04-12
"Apto Nuevo, Tranquilo, Bonito, 5 min Plaza Principal",COP 117.000,"Puntuación: 9,0
9,0",Fantástico,3,GUATAPÉ,2025-04-11,2025-04-12
Descanso Bajo La Piedra Del Peñol,COP 159.800,"Puntuación: 9,6
9,6",Excepcional,205,GUATAPÉ,2025-04-11,2025-04-12
Balcones de la Casona,COP 65.000,"Puntuación: 9,2
9,2",Fantástico,213,GUATAPÉ,2025-04-11,2025-04-12
Hotel Villa Colonia,COP 144.900,"Puntuación: 8,1
8,1",Muy bien,108,MARINILLA,2025-04-11,2025-04-12
Hotel El Cordobes,COP 111.600,"Puntuación: 9,1
9,1",Fantástico,42,MARINILLA,2025-04-11,2025-04-12
Hotel Ocaso Marinilla,COP 158.400,"Puntuación: 9,1
9,1",Fantástico,92,MARINILLA,2025-04-11,2025-04-12
Hotel Portal Dorado,COP 130.000,"Puntuación: 7,5
7,5",Bien,60,MARINILLA,2025-04-11,2025-04-12
"Cabañas con jacuzzi y chimenea - Casa Floral, Marinilla",COP 252.000,"Puntuación: 9,2
9,2",Fantástico,195,MARINILLA,2025-04-11,2025-04-12
Valerio Hotel Boutique,COP 287.280,"Puntuación: 9,0
9,0",Fantástico,35,MARINILLA,2025-04-11,2025-04-12
Cabaña Starka & Jacuzzi,COP 300.000,"Puntuación: 9,9
9,9",Excepcional,29,MARINILLA,2025-04-11,2025-04-12
Casa Fénix,COP 178.200,"Puntuación: 9,8
9,8",Excepcional,13,MARINILLA,2025-04-11,2025-04-12
EL codobés Aparta Suite,COP 158.000,"Puntuación: 8,0
8,0",Muy bien,2,MARINILLA,2025-04-11,2025-04-12
Encanto Verde cabaña sencilla,COP 130.000,"Puntuación: 10
10",Excepcional,5,MARINILLA,2025-04-11,2025-04-12
Suites del Lago,COP 208.000,No disponible,No disponible,No disponible,MARINILLA,2025-04-11,2025-04-12
Cannua Lodge,COP 799.220,"Puntuación: 9,7
9,7",Excepcional,66,MARINILLA,2025-04-11,2025-04-12
Cabañas tipo glamping cerca al Peñol LUUM,COP 483.920,"Puntuación: 9,3
9,3",Fantástico,9,MARINILLA,2025-04-11,2025-04-12
Glamping IKIGAI,COP 180.000,"Puntuación: 9,8
9,8",Excepcional,9,MARINILLA,2025-04-11,2025-04-12
PIA COLOMBIA,COP 332.500,"Puntuación: 10
10",Excepcional,3,MARINILLA,2025-04-11,2025-04-12
Cabaña Acogedora en finca de aguacates,COP 341.240,"Puntuación: 8,0
8,0",Muy bien,2,MARINILLA,2025-04-11,2025-04-12
Cabaña sol de oriente,COP 125.560,"Puntuación: 9,7
9,7",Excepcional,3,MARINILLA,2025-04-11,2025-04-12
Cabañas para pareja Vreda La Milagrosa El Peñol,COP 350.000,No disponible,No disponible,No disponible,MARINILLA,2025-04-11,2025-04-12
Marinilla - Cabañas Perlas Black -,COP 296.240,"Puntuación: 9,5
9,5",Excepcional,2,MARINILLA,2025-04-11,2025-04-12
Calida Cabaña Marinilla,COP 316.360,No disponible,No disponible,No disponible,MARINILLA,2025-04-11,2025-04-12
La Isabela Glamping,COP 385.120,No disponible,No disponible,No disponible,MARINILLA,2025-04-11,2025-04-12
Samsara Glamping,COP 344.000,"Puntuación: 8,0
8,0",Muy bien,1,MARINILLA,2025-04-11,2025-04-12
HOSTERÍA BRISAS DEL RÍO,COP 350.000,"Puntuación: 8,8
8,8",Fabuloso,5,MARINILLA,2025-04-11,2025-04-12
TAIKU,COP 240.000,"Puntuación: 9,3
9,3",Fantástico,34,MARINILLA,2025-04-11,2025-04-12
Estadía en cabaña #2 acogedora con Jacuzzi privado,COP 340.000,No disponible,No disponible,No disponible,MARINILLA,2025-04-11,2025-04-12
Vivanti Resort,COP 250.040,"Puntuación: 9,0
9,0",Fantástico,150,Guatapé,2025-04-11,2025-04-12
The Boato Hotel,COP 325.860,"Puntuación: 9,0
9,0",Fantástico,1.117,Guatapé,2025-04-11,2025-04-12
Hotel Portobelo Guatape,COP 130.900,"Puntuación: 9,0
9,0",Fantástico,121,Guatapé,2025-04-11,2025-04-12
Porto Marina Hotel,COP 464.960,"Puntuación: 8,8
8,8",Fabuloso,736,Guatapé,2025-04-11,2025-04-12
Hotel Real Guatapé,COP 92.820,"Puntuación: 8,5
8,5",Muy bien,568,Guatapé,2025-04-11,2025-04-12
La Pausa Hotelbistro,COP 471.960,"Puntuación: 9,6
9,6",Excepcional,385,Guatapé,2025-04-11,2025-04-12
Hotel Brisas De Guatape,COP 72.800,"Puntuación: 9,5
9,5",Excepcional,6,Guatapé,2025-04-11,2025-04-12
Hotel Los Recuerdos,COP 330.000,"Puntuación: 8,3
8,3",Muy bien,893,Guatapé,2025-04-11,2025-04-12
Oak Tree house,COP 73.500,"Puntuación: 8,8
8,8",Fabuloso,1.328,Guatapé,2025-04-11,2025-04-12
"Apto frente al Malecón, Ubicación fantástica, Vista",COP 93.600,"Puntuación: 8,4
8,4",Muy bien,77,Guatapé,2025-04-11,2025-04-12
Viajero Guatapé Hostel & Lake Club,COP 217.800,"Puntuación: 9,1
9,1",Fantástico,333,Guatapé,2025-04-11,2025-04-12
"Apto Nuevo, Tranquilo, Bonito, 5 min Plaza Principal",COP 117.000,"Puntuación: 9,4
9,4",Fantástico,34,Guatapé,2025-04-11,2025-04-12
Hotel Las Vegas,COP 89.000,"Puntuación: 7,7
7,7",Bien,1.058,Guatapé,2025-04-11,2025-04-12
"Aptos y Apartaestudios frente al Malecón y el Embalse, Zona Gastronómica, a 8 minutos de la Piedra del Peñol, TODO CERCA!!!",COP 93.600,"Puntuación: 8,6
8,6",Fabuloso,160,Guatapé,2025-04-11,2025-04-12
Linda casa con espectacular vista embalse y piedra,COP 244.800,"Puntuación: 9,2
9,2",Fantástico,80,Guatapé,2025-04-11,2025-04-12
Mumu by Bernalo Hotels,COP 342.160,"Puntuación: 8,5
8,5",Muy bien,694,Guatapé,2025-04-11,2025-04-12
Soy Local Guatape,COP 109.640,"Puntuación: 8,1
8,1",Muy bien,2.584,Guatapé,2025-04-11,2025-04-12
Casa Finca Hotel Loma Encantada,COP 114.760,"Puntuación: 7,6
7,6",Bien,5,Guatapé,2025-04-11,2025-04-12
Rooca Guatape,COP 300.000,"Puntuación: 8,8
8,8",Fabuloso,55,Guatapé,2025-04-11,2025-04-12
Hotel Santorini,COP 270.000,"Puntuación: 8,3
8,3",Muy bien,708,Guatapé,2025-04-11,2025-04-12
Hotel La Avenida,COP 55.000,"Puntuación: 8,0
8,0",Muy bien,141,Guatapé,2025-04-11,2025-04-12
Luxé Cabañas,COP 501.300,"Puntuación: 8,2
8,2",Muy bien,1.031,Guatapé,2025-04-11,2025-04-12
"Apto Nuevo, Tranquilo, Bonito, 5 min Plaza Principal",COP 117.000,"Puntuación: 9,0
9,0",Fantástico,3,Guatapé,2025-04-11,2025-04-12
Descanso Bajo La Piedra Del Peñol,COP 159.800,"Puntuación: 9,6
9,6",Excepcional,205,Guatapé,2025-04-11,2025-04-12
Casa García Rent Home,COP 160.000,"Puntuación: 8,9
8,9",Fabuloso,365,Guatapé,2025-04-11,2025-04-12
