precio,nombre,calificacion,competidor,ciudad,check_in,check_out
COP 82.080,Glamping La Cepa GUATAPÉ,"Puntuación: 9,3
9,3
Fantástico
23 comentarios",Glamping la Cepa GUATAPÉ,El peñol,2025-09-09,2025-09-10
COP 82.080,Hotel Pietrasanta,"Puntuación: 9,6
9,6
Excepcional
11 comentarios",Hotel Pietrasanta,GUATAPÉ,2025-09-09,2025-09-10
COP 82.080,Jordan Hotel Boutique,"Puntuación: 9,7
9,7
Excepcional
321 comentarios",Jordan Hotel Boutique,GUATAPÉ,2025-09-09,2025-09-10
COP 409.600,Levit Glamping - Hotel Guatapé Peñol,"Puntuación: 9,3
9,3
Fantástico
59 comentarios",Levit Glamping - Hotel Guatapé Peñol,GUATAPÉ,2025-09-09,2025-09-10
COP 679.740,Magic View,"Puntuación: 7,9
7,9
Bien
34 comentarios","Magic View El peñol, Guatapé",El peñol,2025-09-09,2025-09-10
COP 440.000,"Rocks Glamping - Guatapé, El Peñol","Puntuación: 9,5
9,5
Excepcional
2 comentarios","San simon glamping, El peñol, Guatape",GUATAPÉ,2025-09-09,2025-09-10
COP 285.000,The Boato Hotel,"Puntuación: 9,1
9,1
Fantástico
1.190 comentarios",The Boato Hotel,GUATAPÉ,2025-09-09,2025-09-10
COP 96.000,Casa De Amigos Hotel Boutique,"Puntuación: 9,5
9,5
Excepcional
185 comentarios",Casa De Amigos Hotel Boutique,Mariquita,2025-09-09,2025-09-10
COP 212.300,Apartamento Cerro Dorado Norte,"Puntuación: 8,6
8,6
Fabuloso
38 comentarios",Cerro Dorado,Mariquita,2025-09-09,2025-09-10
COP 96.000,Eco-Glamping Shalom,"Puntuación: 9,4
9,4
Fantástico
32 comentarios",Eco-Glamping Shalom,Mariquita,2025-09-09,2025-09-10
COP 66.680,Rancho De Mancho Finca Familiar,"Puntuación: 8,0
8,0
Muy bien
1 comentario",Finca Rancho de Luigi,Mariquita,2025-09-09,2025-09-10
COP 405.000,Glamping Falan Tolima,"Puntuación: 8,4
8,4
Muy bien
15 comentarios",Glamping Ciudad Perdida Falan,Mariquita,2025-09-09,2025-09-10
COP 96.000,Hotel Boutique Posada Las Trampas,"Puntuación: 9,4
9,4
Fantástico
395 comentarios",Hotel Boutique Posada Las Trampas,Mariquita,2025-09-09,2025-09-10
COP 96.000,Hotel Boutique San Rafael,"Puntuación: 9,3
9,3
Fantástico
29 comentarios",Hotel Boutique San Rafael,Mariquita,2025-09-09,2025-09-10
COP 983.980,Casa Mariquita Hotel by Omeo,"Puntuación: 7,7
7,7
Bien
609 comentarios",Hotel Marqueta,Mariquita,2025-09-09,2025-09-10
COP 96.000,Hotel Refugio Bike,"Puntuación: 9,7
9,7
Excepcional
46 comentarios",Hotel Refugio Bike,Mariquita,2025-09-09,2025-09-10
COP 96.000,La Casona de Sara,"Puntuación: 9,6
9,6
Excepcional
170 comentarios",La Casona de Sara,Mariquita,2025-09-09,2025-09-10
COP 96.000,Waka Hotel Rural,"Puntuación: 8,7
8,7
Fabuloso
175 comentarios",Waka Hotel Rural,Mariquita,2025-09-09,2025-09-10
COP 82.080,Hotel Bambu Guatape,"Puntuación: 8,7
8,7
Fabuloso
250 comentarios",Ayenda Hotel Bambu Guatape,GUATAPÉ,2025-09-09,2025-09-10
COP 82.080,La Madriguera,"Puntuación: 9,0
9,0
Fantástico
512 comentarios",La Madriguera,GUATAPÉ,2025-09-09,2025-09-10
COP 192.060,Hotelito Zicatela,"Puntuación: 9,0
9,0
Fantástico
120 comentarios",Brisas de Guatapé,GUATAPÉ,2025-09-09,2025-09-10
COP 566.620,Libélula Glamping con jacuzzi,"Puntuación: 9,4
9,4
Fantástico
118 comentarios",Glamping con jacuzzi ,GUATAPÉ,2025-09-09,2025-09-10
COP 82.080,Hotel Casa Linda Guatape,"Puntuación: 8,7
8,7
Fabuloso
563 comentarios",Hotel Casa Linda Guatape,GUATAPÉ,2025-09-09,2025-09-10
COP 82.080,Hotel Stay Guatape a dos cuadras del parque,"Puntuación: 7,5
7,5
Bien
31 comentarios",Hotel Stay Guatape a dos cuadras del parque.,GUATAPÉ,2025-09-09,2025-09-10
COP 82.080,Hotel Real Guatapé,"Puntuación: 8,6
8,6
Fabuloso
595 comentarios",Hotel Real Guatapé.,GUATAPÉ,2025-09-09,2025-09-10
COP 297.080,"PARK IRIS HOTELS, MG Road","Puntuación: 5,5
5,5
Puntuación
194 comentarios",MG Hotels & Suites,"MARINILLA, ANTIOQUIA",2025-09-09,2025-09-10
COP 82.080,Cabañas para parejas cerca a Medellín - LUUM By Roots Rentals,"Puntuación: 8,7
8,7
Fabuloso
10 comentarios",Cabañas tipo glamping cerca al peñol LUUM,"MARINILLA, ANTIOQUIA",2025-09-09,2025-09-10
COP 227.400,Movich Hotel Las Lomas,"Puntuación: 8,7
8,7
Fabuloso
1.549 comentarios",Movich Hotel Las Lomas,"MARINILLA, ANTIOQUIA",2025-09-09,2025-09-10
COP 82.080,Cannua Lodge,"Puntuación: 9,8
9,8
Excepcional
47 comentarios",Cannua Lodge,"MARINILLA, ANTIOQUIA",2025-09-09,2025-09-10
COP 185.660,Magic View,"Puntuación: 7,9
7,9
Bien
34 comentarios","Magic View El peñol, Guatapé",El peñol,2025-09-09,2025-09-10
COP 440.000,"Rocks Glamping - Guatapé, El Peñol","Puntuación: 9,5
9,5
Excepcional
2 comentarios","San simon glamping, El peñol, Guatape",GUATAPÉ,2025-09-09,2025-09-10
COP 367.520,Charming Appalachian Mountain Cabin for Glamping near the Nantahala River,"Puntuación: 7,2
7,2
Bien
293 comentarios",Glamping The Mountain,,2025-09-09,2025-09-10
COP 357.380,HolaCamp Sitges Garrofer,"Puntuación: 8,4
8,4
Muy bien
3.850 comentarios",Glamping con jacuzzi y cocina- El Peñol a 30 minutos de Guatapé,EL PEÑOL,2025-09-09,2025-09-10
COP 82.080,Cabañas Refugio Himalaya,"Puntuación: 9,4
9,4
Fantástico
116 comentarios",Cabañas Refugio Himalaya,Guatapé,2025-09-09,2025-09-10
COP 82.080,BubbleSky Glamping Guatapé,"Puntuación: 8,6
8,6
Fabuloso
544 comentarios",BubbleSky Glamping Guatapé,,2025-09-09,2025-09-10
COP 134.400,Hotel Stay Guatape a dos cuadras del parque,"Puntuación: 7,5
7,5
Bien
31 comentarios",Hotel Stay Guatape a dos cuadras del parque,Guatapé,2025-09-09,2025-09-10
COP 589.440,Lua Hotel Boutique,"Puntuación: 9,3
9,3
Fantástico
297 comentarios",Bramasole Hotel Boutique - El Peñol,El peñol ,2025-09-09,2025-09-10
COP 82.080,Hotel Las Vegas,"Puntuación: 7,6
7,6
Bien
925 comentarios",Hotel Las Vegas,Guatapé,2025-09-09,2025-09-10
COP 232.080,Hotel Nomada,"Puntuación: 8,6
8,6
Fabuloso
697 comentarios",NOMADA HOTEL GUATAPE,Guatapé,2025-09-09,2025-09-10
COP 82.080,Porto Marina Hotel,"Puntuación: 8,7
8,7
Fabuloso
894 comentarios",Hotel porto guatapé,Guatapé,2025-09-09,2025-09-10
COP 185.660,Magic View,"Puntuación: 7,9
7,9
Bien
34 comentarios","Magic View El peñol, Guatapé",El peñol,2025-09-09,2025-09-10
COP 82.080,Marina Navegar,"Puntuación: 8,4
8,4
Muy bien
54 comentarios","Marina Navegar- El peñol, Guatape",Guatapé,2025-09-09,2025-09-10
COP 440.000,"Rocks Glamping - Guatapé, El Peñol","Puntuación: 9,5
9,5
Excepcional
2 comentarios",Glamping The Mountain,"EL PEÑOL, GUATAPÉ",2025-09-09,2025-09-10
COP 357.380,HolaCamp Sitges Garrofer,"Puntuación: 8,4
8,4
Muy bien
3.850 comentarios",Glamping con jacuzzi y cocina- El Peñol a 30 minutos de Guatapé,Guatapé,2025-09-09,2025-09-10
COP 560.000,Cabañas Refugio Himalaya,"Puntuación: 9,4
9,4
Fantástico
116 comentarios",Cabañas Refugio Himalaya,Guatapé,2025-09-09,2025-09-10
COP 440.000,"Rocks Glamping - Guatapé, El Peñol","Puntuación: 9,5
9,5
Excepcional
2 comentarios",BubbleSky Glamping Guatapé,"EL PEÑOL, GUATAPÉ",2025-09-09,2025-09-10
COP 91.800,Hotel Bambu Guatape,"Puntuación: 8,7
8,7
Fabuloso
250 comentarios",Ayenda Hotel Bambu Guatape,GUATAPÉ,2025-09-09,2025-09-10
COP 84.000,Hotel Las Vegas,"Puntuación: 7,6
7,6
Bien
925 comentarios",Hotel Las Guacamayas Guatapé,GUATAPÉ,2025-09-09,2025-09-10
COP 82.080,Hotel Spa Bliss Guatape,"Puntuación: 8,8
8,8
Fabuloso
63 comentarios",Hotel spa bliss guatapé,GUATAPÉ,2025-09-09,2025-09-10
COP 82.080,Hotel Lagos de Guatape,"Puntuación: 8,6
8,6
Fabuloso
278 comentarios",Hotel Brisas De Guatape,GUATAPÉ,2025-09-09,2025-09-10
COP 82.080,Hotel Portobelo Guatape,"Puntuación: 8,9
8,9
Fabuloso
142 comentarios",Hotel Portobelo Guatape,GUATAPÉ,2025-09-09,2025-09-10
COP 84.000,Hotel Las Vegas,"Puntuación: 7,6
7,6
Bien
925 comentarios",Hotel Las Vegas,GUATAPÉ,2025-09-09,2025-09-10
COP 82.080,Hotel Guatatur,"Puntuación: 7,8
7,8
Bien
861 comentarios",Hotel Guatatur,GUATAPÉ,2025-09-09,2025-09-10
COP 86.400,Hotel Real Guatapé,"Puntuación: 8,6
8,6
Fabuloso
595 comentarios",Hotel Real Guatapé.,GUATAPÉ,2025-09-09,2025-09-10
COP 250.000,Jacaranda Glamping,"Puntuación: 10
10
Excepcional
1 comentario","San Simon Glamping,El peñol,Guatape, Guatapé (precios actualizados 2024) (booking.com)",Guatapé,2025-09-09,2025-09-10
0,No se encontró,0,"Cabañas Navegar- El peñol, Guatape, Guatapé (precios actualizados 2024) (booking.com)",Guatapé,2025-09-09,2025-09-10
0,No se encontró,0,"Magic View - El peñol, Guatape, El Peñol (precios actualizados 2024) (booking.com)",El peñol,2025-09-09,2025-09-10
COP 430.920,Sotavento Cabañas,"Puntuación: 8,9
8,9
Fabuloso
139 comentarios","Refugio del Lago, Guatapé (precios actualizados 2024) (booking.com)",Guatapé,2025-09-09,2025-09-10
COP 82.080,EDYMA Cabaña con JACUZZI,"Puntuación: 9,5
9,5
Excepcional
11 comentarios","EDYMA 
Cabaña",Guatapé,2025-09-09,2025-09-10
0,No se encontró,0,"Suite Gold Rocks Glamping, El Peñol (precios actualizados 2024) (booking.com)",El peñol,2025-09-09,2025-09-10
COP 571.460,Roots Eco House,"Puntuación: 9,4
9,4
Fantástico
77 comentarios","Eco Lodge Glamping, Guatapé (precios actualizados 2024) (booking.com)",Guatapé,2025-09-09,2025-09-10
COP 536.540,Glamping Montecarlo Domo Geodesico y Sauna Finlandés Guatapé,"Puntuación: 8,4
8,4
Muy bien
14 comentarios","Glamping Montecarlo Domo Geodesico y Sauna Finlandés Guatapé, Guatapé (precios actualizados 2024) (booking.com)",Guatapé,2025-09-09,2025-09-10
0,No se encontró,0,"Finca 3 - Dakeva, El Peñol (precios actualizados 2024) (booking.com)",El peñol,2025-09-09,2025-09-10
COP 116.380,Casa El Encuentro,"Puntuación: 9,2
9,2
Fantástico
10 comentarios",Casa Encuentro by Haus,El peñol,2025-09-09,2025-09-10
COP 82.080,El Espume de San Juan by JR,"Puntuación: 8,1
8,1
Muy bien
70 comentarios",El espume de San Juan By JR,"EL PEÑOL, GUATAPÉ",2025-09-09,2025-09-10
COP 82.080,Finca El Peñol,"Puntuación: 6,3
6,3
Puntuación
17 comentarios",Finca las 3 marias,El peñol ,2025-09-09,2025-09-10
COP 450.000,Finca El Peñol,"Puntuación: 6,3
6,3
Puntuación
17 comentarios",Finca Alejandria,El peñol,2025-09-09,2025-09-10
COP 360.000,Aldea Tipi: El Molino de Aldebarán,"Puntuación: 9,4
9,4
Fantástico
29 comentarios",Villa Aldebaran,El peñol,2025-09-09,2025-09-10
COP 82.080,Villa Maru,"Puntuación: 8,3
8,3
Muy bien
85 comentarios",Finca villa maru,El peñol,2025-09-09,2025-09-10
COP 82.080,Hermosa casa de campo en GUATAPÉ,"Puntuación: 9,6
9,6
Excepcional
133 comentarios",Hermosa Casa de campo el peñol Gutape,Guatapé,2025-09-09,2025-09-10
COP 82.080,Finca-Hotel Montecarlo Guatape by Hope,"Puntuación: 9,7
9,7
Excepcional
10 comentarios","Finca-Hotel Montecarlo
Guatape by Hope",Guatapé,2025-09-09,2025-09-10
COP 450.000,Finca El Peñol,"Puntuación: 6,3
6,3
Puntuación
17 comentarios",Finca villa sofia,El peñol,2025-09-09,2025-09-10
COP 82.080,Finca El paraíso Guatape,"Puntuación: 9,6
9,6
Excepcional
14 comentarios",Finca Maica,Guatapé,2025-09-09,2025-09-10
COP 82.080,Cabaña el mirador azul,"Puntuación: 8,3
8,3
Muy bien
46 comentarios",Cabaña el mirador azul,Guatapé,2025-09-09,2025-09-10
COP 405.000,Aldea Tipi: El Molino de Aldebarán,"Puntuación: 9,4
9,4
Fantástico
29 comentarios",Villa Aldebaran,El peñol,2025-09-09,2025-09-10
COP 247.500,EDYMA Cabaña con JACUZZI,"Puntuación: 9,5
9,5
Excepcional
11 comentarios","EDYMA 
Cabaña",Guatapé,2025-09-09,2025-09-10
COP 406.900,Finca de Lujo en Rionegro -30 min Airport -1 hr Guatapé,"Puntuación: 8,9
8,9
Fabuloso
295 comentarios",Finca 1- Dakeva,Guatapé,2025-09-09,2025-09-10
COP 450.000,Finca El Peñol,"Puntuación: 6,3
6,3
Puntuación
17 comentarios",Finca Carmela,El peñol,2025-09-09,2025-09-10
COP 612.000,Villa Maru,"Puntuación: 8,3
8,3
Muy bien
85 comentarios",Villa Lisboa,El peñol,2025-09-09,2025-09-10
COP 82.080,Cabaña La Capilla El Peñol,"Puntuación: 9,3
9,3
Fantástico
4 comentarios","Cabaña 
La Heliconia",El peñol,2025-09-09,2025-09-10
COP 82.080,Cabaña Las Flores en Guatapé,"Puntuación: 8,3
8,3
Muy bien
85 comentarios",Espectacular Cabaña Loft en Guatape - Jacuzzi,El peñol,2025-09-09,2025-09-10
COP 405.000,Aldea Tipi: El Molino de Aldebarán,"Puntuación: 9,4
9,4
Fantástico
29 comentarios",Villa Aldebaran,El peñol,2025-09-09,2025-09-10
COP 406.900,Finca de Lujo en Rionegro -30 min Airport -1 hr Guatapé,"Puntuación: 8,9
8,9
Fabuloso
295 comentarios",Finca 1- Dakeva,Guatapé,2025-09-09,2025-09-10
COP 247.500,EDYMA Cabaña con JACUZZI,"Puntuación: 9,5
9,5
Excepcional
11 comentarios","EDYMA 
Cabaña con jacuzzi",Guatapé,2025-09-09,2025-09-10
COP 450.000,Finca El Peñol,"Puntuación: 6,3
6,3
Puntuación
17 comentarios",Finca Carmela,El peñol,2025-09-09,2025-09-10
COP 82.080,Loge Cabaña peñol-Guatape,"Puntuación: 8,7
8,7
Fabuloso
34 comentarios",Loge Cabaña peñol-Guatape,El peñol,2025-09-09,2025-09-10
COP 82.080,Vivanti Resort,"Puntuación: 9,0
9,0
Fantástico
222 comentarios",Vivanti Resort,GUATAPÉ,2025-09-09,2025-09-10
COP 82.080,1714 Hotel Boutique Guatapé,"Puntuación: 9,1
9,1
Fantástico
200 comentarios",1714 Hotel Boutique Guatapé,Guatapé,2025-09-09,2025-09-10
COP 82.080,Hotel La Magdalena Adult Only,"Puntuación: 9,3
9,3
Fantástico
152 comentarios",Hotel La Magdalena Adult Only,EL PEÑOL,2025-09-09,2025-09-10
COP 82.080,Rooca Habitat Guatape,"Puntuación: 8,8
8,8
Fabuloso
96 comentarios",Rooca Guatape,Guatape,2025-09-09,2025-09-10
COP 82.080,Hotel Santorini,"Puntuación: 8,4
8,4
Muy bien
534 comentarios",Hotel Santorini,Guatapé,2025-09-09,2025-09-10
COP 1.186.300,Hotel Mansion,"Puntuación: 8,2
8,2
Muy bien
1.760 comentarios",Hotel Mansión Guatapé,Guatape,2025-09-09,2025-09-10
COP 248.400,Marina Navegar,"Puntuación: 8,4
8,4
Muy bien
54 comentarios","Marina Navegar- El peñol, Guatape",Guatapé,2025-09-09,2025-09-10
COP 82.080,Jordan Hotel Boutique,"Puntuación: 9,7
9,7
Excepcional
321 comentarios",Jordan Hotel Boutique,GUATAPÉ,2025-09-09,2025-09-10
COP 250.000,Jacaranda Glamping,"Puntuación: 10
10
Excepcional
1 comentario","San Simon Glamping,El peñol,Guatape, Guatapé (precios actualizados 2024) (booking.com)",Guatapé,2025-09-09,2025-09-10
COP 185.660,Magic View,"Puntuación: 7,9
7,9
Bien
34 comentarios","Magic View El peñol, Guatapé",El peñol,2025-09-09,2025-09-10
COP 1.045.180,The Grand Hotel Sharm El Sheikh,"Puntuación: 8,8
8,8
Fabuloso
2.616 comentarios",The Boato Hotel,El peñol,2025-09-09,2025-09-10
COP 66.680,Bayit Tov Circunvalar Hotel,"Puntuación: 8,7
8,7
Fabuloso
381 comentarios",Bayit Tov Circunvalar Hotel,Pereira,2025-09-09,2025-09-10
COP 66.680,Zi One Luxury Hotel,"Puntuación: 8,7
8,7
Fabuloso
1.161 comentarios",Zi One Luxury Hotel,Pereira,2025-09-09,2025-09-10
COP 151.240,Go Hotel,"Puntuación: 7,8
7,8
Bien
391 comentarios",Hotel Go Pereira,Pereira,2025-09-09,2025-09-10
COP 66.680,Santorini Apartamentos Amoblados,"Puntuación: 8,3
8,3
Muy bien
252 comentarios",Santorini Apartamentos Amoblados,Pereira,2025-09-09,2025-09-10
COP 66.680,El Gran Hotel de Pereira,"Puntuación: 8,1
8,1
Muy bien
539 comentarios",El Gran Hotel de Pereira,Pereira,2025-09-09,2025-09-10
COP 66.680,GHL Hotel Abadia Plaza,"Puntuación: 8,7
8,7
Fabuloso
717 comentarios",GHL Hotel Abadia Plaza,Pereira,2025-09-09,2025-09-10
COP 166.380,Luxor Plaza House,"Puntuación: 9,0
9,0
Fantástico
102 comentarios",Luxor Plaza H&S,Pereira,2025-09-09,2025-09-10
COP 95.240,Hotel Guatatur,"Puntuación: 7,8
7,8
Bien
861 comentarios",Hotel Guatatur,Guatapé ,2025-09-09,2025-09-10
COP 86.400,Hotel Real Guatapé,"Puntuación: 8,6
8,6
Fabuloso
595 comentarios",Hotel Real Guatapé,Guatapé ,2025-09-09,2025-09-10
COP 82.080,Hotel Chromatic,"Puntuación: 9,0
9,0
Fantástico
80 comentarios",Hotel Chromatic,Guatapé ,2025-09-09,2025-09-10
COP 82.080,Hotel Portal Guatapé,"Puntuación: 8,4
8,4
Muy bien
117 comentarios",Hotel Portal Guatapé,Guatapé ,2025-09-09,2025-09-10
COP 84.000,Hotel Las Vegas,"Puntuación: 7,6
7,6
Bien
925 comentarios",Hotel Las Vegas,Guatapé ,2025-09-09,2025-09-10
COP 119.000,Hotel Rural SAN REMO,"Puntuación: 9,6
9,6
Excepcional
626 comentarios",Hotel Rural SAN REMO,Santa rosa de cabal,2025-09-09,2025-09-10
COP 174.840,"MO Cabaña Vista Hermosa, a pocos minutos de los Termales de Santa Rosa de Cabal","Puntuación: 8,6
8,6
Fabuloso
879 comentarios",Termales Santa Rosa De Cabal,Santa rosa de cabal,2025-09-09,2025-09-10
COP 174.840,Hotel Recreacional Marcelandia Santa Rosa de Cabal,"Puntuación: 8,8
8,8
Fabuloso
88 comentarios",Hotel Bariloche,Santa rosa de cabal,2025-09-09,2025-09-10
COP 119.000,Apartamento en el centro de Santa Rosa de Cabal,"Puntuación: 9,1
9,1
Fantástico
13 comentarios",Hotel El Cortijo Santa Rosa De Cabal,Santa rosa de cabal,2025-09-09,2025-09-10
COP 174.840,Hotel Hacienda Santa Clara,"Puntuación: 7,1
7,1
Bien
41 comentarios",Hotel hacienta santa clara,Santa rosa de cabal,2025-09-09,2025-09-10
COP 102.000,Hotel Toscana Plaza,"Puntuación: 7,9
7,9
Bien
750 comentarios",Hotel Toscana Plaza,Cali,2025-09-09,2025-09-10
COP 102.040,Hotel San Fernando Real,"Puntuación: 7,4
7,4
Bien
128 comentarios",Hotel San Fernando Real ,Cali,2025-09-09,2025-09-10
COP 102.000,Torca Hotel,"Puntuación: 8,1
8,1
Muy bien
250 comentarios",Torca Hotel ,Cali,2025-09-09,2025-09-10
COP 102.000,Hotel Blue 66,"Puntuación: 7,9
7,9
Bien
329 comentarios",Hotel Blue 66,Cali,2025-09-09,2025-09-10
COP 484.560,Hotel Park Calitto,"Puntuación: 8,1
8,1
Muy bien
337 comentarios",Hotel Park,Cali,2025-09-09,2025-09-10
COP 285.520,Portal del Lago Hotel,"Puntuación: 8,6
8,6
Fabuloso
406 comentarios",Hotel portal del lago guatape ,GUATAPE,2025-09-09,2025-09-10
COP 82.080,Lake View Hostel,"Puntuación: 8,8
8,8
Fabuloso
537 comentarios",Lake View Hostel ,GUATAPE,2025-09-09,2025-09-10
COP 82.080,"Aptos vista al Embalse, frente al lago, Restaurantes, Bares","Puntuación: 8,3
8,3
Muy bien
110 comentarios","Aptos vista al Embalse, frente al lago, Restaurantes, Bares",GUATAPE,2025-09-09,2025-09-10
COP 536.540,Roble Colonial - Apartamentos Deluxe en Guatapé,"Puntuación: 9,7
9,7
Excepcional
62 comentarios",Roble Colonial - Apartamentos Deluxe en Guatapé,GUATAPE,2025-09-09,2025-09-10
COP 82.080,"Apto cerca Malecón, Plaza Principal, Plazoleta Zocalos, a 8 min de la Piedra del Peñol, GRATIS PARQUEADERO!!!","Puntuación: 9,7
9,7
Excepcional
13 comentarios","Apto cerca Malecón, Plaza Principal, Plazoleta Zocalos, a 8 min de la Piedra del Peñol, GRATIS PARQUEADERO!!!",GUATAPE,2025-09-09,2025-09-10
COP 82.080,Loma Rent Home Guatape,"Puntuación: 9,2
9,2
Fantástico
144 comentarios",Loma Rent Home Guatape,GUATAPE,2025-09-09,2025-09-10
COP 82.080,"Aptos Plaza Principal, con y sin Vista al Embalse, frente Autobús, a 8 minutos de la Piedra del Peñol, TODO CERCA!!!","Puntuación: 8,4
8,4
Muy bien
311 comentarios","Aptos Plaza Principal, con y sin Vista al Embalse, frente Autobús, a 8 minutos de la Piedra del Peñol, TODO CERCA!!!",GUATAPE,2025-09-09,2025-09-10
COP 82.080,Hotel Portobelo Guatape,"Puntuación: 8,9
8,9
Fabuloso
142 comentarios",Hotel Portobelo Guatape,GUATAPE,2025-09-09,2025-09-10
