precio,nombre,calificacion,competidor,ciudad,check_in,check_out
COP 112.140,Glamping The Mountain,"Puntuación: 9,1
9,1
Fantástico
169 comentarios",Glamping The Mountain,"EL PEÑOL, GUATAPÉ",2025-05-23,2025-05-24
COP 112.140,Ibuku Hotel Guatapé - Chalets,"Puntuación: 8,6
8,6
Fabuloso
68 comentarios",Ibuku Hotel Guatapé - Chalets,"EL PEÑOL, GUATAPÉ",2025-05-23,2025-05-24
COP 112.140,La Pausa Hotelbistro,"Puntuación: 9,6
9,6
Excepcional
403 comentarios",La Pausa Hotelbistro,"EL PEÑOL, GUATAPÉ",2025-05-23,2025-05-24
COP 112.140,Levit Glamping - Hotel Guatapé Peñol,"Puntuación: 9,2
9,2
Fantástico
58 comentarios",Levit Glamping - Hotel Guatapé Peñol,"EL PEÑOL, GUATAPÉ",2025-05-23,2025-05-24
COP 112.140,Luxé Cabañas,"Puntuación: 8,1
8,1
Muy bien
1.004 comentarios",Luxé Cabañas,"EL PEÑOL, GUATAPÉ",2025-05-23,2025-05-24
COP 841.500,Tau House,"Puntuación: 9,4
9,4
Fantástico
372 comentarios",Tau House,"EL PEÑOL, GUATAPÉ",2025-05-23,2025-05-24
COP 112.140,The Boato Hotel,"Puntuación: 9,0
9,0
Fantástico
1.123 comentarios",The Boato Hotel,"EL PEÑOL, GUATAPÉ",2025-05-23,2025-05-24
COP 112.140,El Trebol,"Puntuación: 9,6
9,6
Excepcional
246 comentarios",El Trebol,GUATAPÉ,2025-05-23,2025-05-24
COP 112.140,Glamping La Cepa GUATAPÉ,"Puntuación: 9,5
9,5
Excepcional
22 comentarios",Glamping la Cepa GUATAPÉ,El peñol,2025-05-23,2025-05-24
COP 112.140,Hotel Pietrasanta,"Puntuación: 9,2
9,2
Fantástico
14 comentarios",Hotel Pietrasanta,GUATAPÉ,2025-05-23,2025-05-24
COP 112.140,Jordan Hotel Boutique,"Puntuación: 9,7
9,7
Excepcional
348 comentarios",Jordan Hotel Boutique,GUATAPÉ,2025-05-23,2025-05-24
COP 390.600,Levit Glamping - Hotel Guatapé Peñol,"Puntuación: 9,2
9,2
Fantástico
58 comentarios",Levit Glamping - Hotel Guatapé Peñol,GUATAPÉ,2025-05-23,2025-05-24
COP 390.600,Cabaña El peñol Guatape,"Puntuación: 9,2
9,2
Fantástico
58 comentarios","Magic View El peñol, Guatapé",El peñol,2025-05-23,2025-05-24
COP 112.140,Breeze Glamping -Guatape,"Puntuación: 9,8
9,8
Excepcional
72 comentarios","San simon glamping, El peñol, Guatape",GUATAPÉ,2025-05-23,2025-05-24
COP 506.940,The Boato Hotel,"Puntuación: 9,0
9,0
Fantástico
1.123 comentarios",The Boato Hotel,GUATAPÉ,2025-05-23,2025-05-24
COP 293.460,Casa De Amigos Hotel Boutique,"Puntuación: 9,4
9,4
Fantástico
176 comentarios",Casa De Amigos Hotel Boutique,Mariquita,2025-05-23,2025-05-24
COP 167.180,Casa Cerro Dorado vista al lago,"Puntuación: 9,7
9,7
Excepcional
9 comentarios",Cerro Dorado,Mariquita,2025-05-23,2025-05-24
COP 293.460,Eco-Glamping Shalom,"Puntuación: 9,4
9,4
Fantástico
37 comentarios",Eco-Glamping Shalom,Mariquita,2025-05-23,2025-05-24
COP 54.000,Rancho De Mancho Finca Familiar,"Puntuación: 7,8
7,8
Bien
875 comentarios",Finca Rancho de Luigi,Mariquita,2025-05-23,2025-05-24
COP 405.000,Glamping Falan Tolima,"Puntuación: 9,5
9,5
Excepcional
29 comentarios",Glamping Ciudad Perdida Falan,Mariquita,2025-05-23,2025-05-24
COP 293.460,Hotel Boutique Posada Las Trampas,"Puntuación: 9,4
9,4
Fantástico
397 comentarios",Hotel Boutique Posada Las Trampas,Mariquita,2025-05-23,2025-05-24
COP 293.460,Hotel Boutique San Rafael,"Puntuación: 9,5
9,5
Excepcional
31 comentarios",Hotel Boutique San Rafael,Mariquita,2025-05-23,2025-05-24
COP 1.805.400,Casa Mariquita Hotel by Omeo,"Puntuación: 7,9
7,9
Bien
641 comentarios",Hotel Marqueta,Mariquita,2025-05-23,2025-05-24
COP 293.500,Hotel Refugio,"Puntuación: 7,2
7,2
Bien
110 comentarios",Hotel Refugio Bike,Mariquita,2025-05-23,2025-05-24
COP 293.460,La Casona de Sara,"Puntuación: 9,5
9,5
Excepcional
156 comentarios",La Casona de Sara,Mariquita,2025-05-23,2025-05-24
COP 329.940,Cró Hotel Rural,"Puntuación: 8,6
8,6
Fabuloso
1.618 comentarios",Waka Hotel Rural,Mariquita,2025-05-23,2025-05-24
COP 112.140,Hotel Bambu Guatape,"Puntuación: 8,8
8,8
Fabuloso
228 comentarios",Ayenda Hotel Bambu Guatape,GUATAPÉ,2025-05-23,2025-05-24
COP 112.140,La Madriguera,"Puntuación: 8,8
8,8
Fabuloso
491 comentarios",La Madriguera,GUATAPÉ,2025-05-23,2025-05-24
COP 112.140,Hotel Brisas De Guatape,"Puntuación: 9,3
9,3
Fantástico
20 comentarios",Brisas de Guatapé,GUATAPÉ,2025-05-23,2025-05-24
COP 118.000,Libélula Glamping con jacuzzi,"Puntuación: 9,7
9,7
Excepcional
130 comentarios",Glamping con jacuzzi ,GUATAPÉ,2025-05-23,2025-05-24
COP 112.140,Hotel Casa Linda Guatape,"Puntuación: 8,7
8,7
Fabuloso
479 comentarios",Hotel Casa Linda Guatape,GUATAPÉ,2025-05-23,2025-05-24
COP 112.140,Hotel Stay Guatape a dos cuadras del parque,"Puntuación: 7,9
7,9
Bien
26 comentarios",Hotel Stay Guatape a dos cuadras del parque.,GUATAPÉ,2025-05-23,2025-05-24
COP 112.140,Hotel Real Guatapé,"Puntuación: 8,6
8,6
Fabuloso
581 comentarios",Hotel Real Guatapé.,GUATAPÉ,2025-05-23,2025-05-24
COP 65.460,"PARK IRIS HOTELS, MG Road","Puntuación: 5,7
5,7
Puntuación
265 comentarios",MG Hotels & Suites,"MARINILLA, ANTIOQUIA",2025-05-23,2025-05-24
COP 390.600,Cabañas para parejas cerca a Medellín - LUUM By Roots Rentals,"Puntuación: 9,3
9,3
Fantástico
9 comentarios",Cabañas tipo glamping cerca al peñol LUUM,"MARINILLA, ANTIOQUIA",2025-05-23,2025-05-24
COP 294.000,Movich Hotel Las Lomas,"Puntuación: 8,7
8,7
Fabuloso
1.819 comentarios",Movich Hotel Las Lomas,"MARINILLA, ANTIOQUIA",2025-05-23,2025-05-24
COP 112.140,Cannua Lodge,"Puntuación: 9,7
9,7
Excepcional
58 comentarios",Cannua Lodge,"MARINILLA, ANTIOQUIA",2025-05-23,2025-05-24
COP 112.140,Cabaña El peñol Guatape,"Puntuación: 9,6
9,6
Excepcional
217 comentarios","Magic View El peñol, Guatapé",El peñol,2025-05-23,2025-05-24
COP 112.140,Breeze Glamping -Guatape,"Puntuación: 9,8
9,8
Excepcional
72 comentarios","San simon glamping, El peñol, Guatape",GUATAPÉ,2025-05-23,2025-05-24
COP 520.000,Glamping The Mountain,"Puntuación: 9,1
9,1
Fantástico
169 comentarios",Glamping The Mountain,,2025-05-23,2025-05-24
COP 348.420,Loft El Ranch Playa a 10 minutos andando con Jacuzzi XXL y Jardin Privado,"Puntuación: 8,6
8,6
Fabuloso
1.550 comentarios",Glamping con jacuzzi y cocina- El Peñol a 30 minutos de Guatapé,EL PEÑOL,2025-05-23,2025-05-24
COP 112.140,Cabañas Refugio Himalaya,"Puntuación: 9,3
9,3
Fantástico
118 comentarios",Cabañas Refugio Himalaya,Guatapé,2025-05-23,2025-05-24
COP 112.140,BubbleSky Glamping Guatapé,"Puntuación: 8,8
8,8
Fabuloso
523 comentarios",BubbleSky Glamping Guatapé,,2025-05-23,2025-05-24
COP 151.200,Hotel Stay Guatape a dos cuadras del parque,"Puntuación: 7,9
7,9
Bien
26 comentarios",Hotel Stay Guatape a dos cuadras del parque,Guatapé,2025-05-23,2025-05-24
COP 170.000,Bramasole Hotel Boutique - El Peñol,"Puntuación: 9,2
9,2
Fantástico
15 comentarios",Bramasole Hotel Boutique - El Peñol,El peñol ,2025-05-23,2025-05-24
COP 112.140,Hotel Las Vegas,"Puntuación: 7,6
7,6
Bien
1.028 comentarios",Hotel Las Vegas,Guatapé,2025-05-23,2025-05-24
COP 235.680,Hotel Nomada,"Puntuación: 8,6
8,6
Fabuloso
702 comentarios",NOMADA HOTEL GUATAPE,Guatapé,2025-05-23,2025-05-24
COP 112.140,Porto Marina Hotel,"Puntuación: 8,8
8,8
Fabuloso
781 comentarios",Hotel porto guatapé,Guatapé,2025-05-23,2025-05-24
COP 112.140,Cabaña El peñol Guatape,"Puntuación: 9,6
9,6
Excepcional
217 comentarios","Magic View El peñol, Guatapé",El peñol,2025-05-23,2025-05-24
COP 363.000,Cabaña El peñol Guatape,"Puntuación: 7,8
7,8
Bien
28 comentarios","Marina Navegar- El peñol, Guatape",Guatapé,2025-05-23,2025-05-24
0,Glamping The Mountain,"Puntuación: 9,1
9,1
Fantástico
169 comentarios",Glamping The Mountain,"EL PEÑOL, GUATAPÉ",2025-05-23,2025-05-24
COP 348.420,Loft El Ranch Playa a 10 minutos andando con Jacuzzi XXL y Jardin Privado,"Puntuación: 8,6
8,6
Fabuloso
1.550 comentarios",Glamping con jacuzzi y cocina- El Peñol a 30 minutos de Guatapé,Guatapé,2025-05-23,2025-05-24
COP 480.000,Cabañas Refugio Himalaya,"Puntuación: 9,3
9,3
Fantástico
118 comentarios",Cabañas Refugio Himalaya,Guatapé,2025-05-23,2025-05-24
COP 112.140,Breeze Glamping -Guatape,"Puntuación: 9,8
9,8
Excepcional
72 comentarios",BubbleSky Glamping Guatapé,"EL PEÑOL, GUATAPÉ",2025-05-23,2025-05-24
COP 153.000,Hotel Bambu Guatape,"Puntuación: 8,8
8,8
Fabuloso
228 comentarios",Ayenda Hotel Bambu Guatape,GUATAPÉ,2025-05-23,2025-05-24
COP 112.140,Hotel Las Guacamayas Guatapé,"Puntuación: 8,2
8,2
Muy bien
9 comentarios",Hotel Las Guacamayas Guatapé,GUATAPÉ,2025-05-23,2025-05-24
COP 112.140,Hotel Spa Bliss Guatape,"Puntuación: 8,9
8,9
Fabuloso
43 comentarios",Hotel spa bliss guatapé,GUATAPÉ,2025-05-23,2025-05-24
COP 65.520,Hotel Brisas De Guatape,"Puntuación: 9,3
9,3
Fantástico
20 comentarios",Hotel Brisas De Guatape,GUATAPÉ,2025-05-23,2025-05-24
COP 112.140,Hotel Portobelo Guatape,"Puntuación: 9,0
9,0
Fantástico
128 comentarios",Hotel Portobelo Guatape,GUATAPÉ,2025-05-23,2025-05-24
COP 84.000,Hotel Las Vegas,"Puntuación: 7,6
7,6
Bien
1.028 comentarios",Hotel Las Vegas,GUATAPÉ,2025-05-23,2025-05-24
COP 112.140,Hotel Guatatur,"Puntuación: 7,9
7,9
Bien
824 comentarios",Hotel Guatatur,GUATAPÉ,2025-05-23,2025-05-24
COP 84.760,Hotel Real Guatapé,"Puntuación: 8,6
8,6
Fabuloso
581 comentarios",Hotel Real Guatapé.,GUATAPÉ,2025-05-23,2025-05-24
COP 140.000,Hospedaje Los Mil Vientos,"Puntuación: 9,9
9,9
Excepcional
7 comentarios","San Simon Glamping,El peñol,Guatape, Guatapé (precios actualizados 2024) (booking.com)",Guatapé,2025-05-23,2025-05-24
0,No se encontró,0,"Cabañas Navegar- El peñol, Guatape, Guatapé (precios actualizados 2024) (booking.com)",Guatapé,2025-05-23,2025-05-24
0,No se encontró,0,"Magic View - El peñol, Guatape, El Peñol (precios actualizados 2024) (booking.com)",El peñol,2025-05-23,2025-05-24
COP 1.150.000,Finca Conejo,"Puntuación: 8,8
8,8
Fabuloso
168 comentarios","Refugio del Lago, Guatapé (precios actualizados 2024) (booking.com)",Guatapé,2025-05-23,2025-05-24
COP 112.140,EDYMA Cabaña con JACUZZI,"Puntuación: 9,8
9,8
Excepcional
7 comentarios","EDYMA 
Cabaña",Guatapé,2025-05-23,2025-05-24
COP 165.880,Suite Gold RockGlamping,"Puntuación: 9,8
9,8
Excepcional
4 comentarios","Suite Gold Rocks Glamping, El Peñol (precios actualizados 2024) (booking.com)",El peñol,2025-05-23,2025-05-24
COP 530.000,Eco Lodge Glamping,"Puntuación: 9,5
9,5
Excepcional
52 comentarios","Eco Lodge Glamping, Guatapé (precios actualizados 2024) (booking.com)",Guatapé,2025-05-23,2025-05-24
COP 112.140,Glamping Montecarlo Domo Geodesico y Sauna Finlandés Guatapé,"Puntuación: 8,1
8,1
Muy bien
15 comentarios","Glamping Montecarlo Domo Geodesico y Sauna Finlandés Guatapé, Guatapé (precios actualizados 2024) (booking.com)",Guatapé,2025-05-23,2025-05-24
0,No se encontró,0,"Finca 3 - Dakeva, El Peñol (precios actualizados 2024) (booking.com)",El peñol,2025-05-23,2025-05-24
COP 264.300,Casa El Encuentro,"Puntuación: 9,1
9,1
Fantástico
9 comentarios",Casa Encuentro by Haus,El peñol,2025-05-23,2025-05-24
COP 945.520,El Somni Ibiza Dream Hotel by Grupotel,"Puntuación: 9,3
9,3
Fantástico
1.821 comentarios",El espume de San Juan By JR,"EL PEÑOL, GUATAPÉ",2025-05-23,2025-05-24
COP 112.140,Finca El Peñol,"Puntuación: 6,5
6,5
Puntuación
17 comentarios",Finca las 3 marias,El peñol ,2025-05-23,2025-05-24
COP 450.000,Finca El Peñol,"Puntuación: 6,5
6,5
Puntuación
17 comentarios",Finca Alejandria,El peñol,2025-05-23,2025-05-24
COP 112.140,Las Palmas Luxury Villa El Peñol - Guatapé,"Puntuación: 9,6
9,6
Excepcional
217 comentarios",Villa Aldebaran,El peñol,2025-05-23,2025-05-24
COP 390.600,Villa Maru,"Puntuación: 9,2
9,2
Fantástico
58 comentarios",Finca villa maru,El peñol,2025-05-23,2025-05-24
COP 112.140,Hermosa casa de campo en GUATAPÉ,"Puntuación: 9,5
9,5
Excepcional
138 comentarios",Hermosa Casa de campo el peñol Gutape,Guatapé,2025-05-23,2025-05-24
COP 112.140,Finca-Hotel Montecarlo Guatape by Hope,"Puntuación: 9,6
9,6
Excepcional
7 comentarios","Finca-Hotel Montecarlo
Guatape by Hope",Guatapé,2025-05-23,2025-05-24
COP 450.000,Finca El Peñol,"Puntuación: 6,5
6,5
Puntuación
17 comentarios",Finca villa sofia,El peñol,2025-05-23,2025-05-24
COP 112.140,Finca El paraíso Guatape,"Puntuación: 9,7
9,7
Excepcional
13 comentarios",Finca Maica,Guatapé,2025-05-23,2025-05-24
COP 112.140,Cabaña el mirador azul,"Puntuación: 8,4
8,4
Muy bien
44 comentarios",Cabaña el mirador azul,Guatapé,2025-05-23,2025-05-24
COP 2.254.000,Las Palmas Luxury Villa El Peñol - Guatapé,"Puntuación: 7,8
7,8
Bien
28 comentarios",Villa Aldebaran,El peñol,2025-05-23,2025-05-24
COP 302.500,EDYMA Cabaña con JACUZZI,"Puntuación: 9,8
9,8
Excepcional
7 comentarios","EDYMA 
Cabaña",Guatapé,2025-05-23,2025-05-24
COP 617.180,Finca Nim 1,"Puntuación: 9,4
9,4
Fantástico
16 comentarios",Finca 1- Dakeva,Guatapé,2025-05-23,2025-05-24
COP 450.000,Finca El Peñol,"Puntuación: 6,5
6,5
Puntuación
17 comentarios",Finca Carmela,El peñol,2025-05-23,2025-05-24
COP 2.254.000,Las Palmas Luxury Villa El Peñol - Guatapé,"Puntuación: 9,6
9,6
Excepcional
217 comentarios",Villa Lisboa,El peñol,2025-05-23,2025-05-24
COP 112.140,Cabaña La Capilla El Peñol,"Puntuación: 9,2
9,2
Fantástico
4 comentarios","Cabaña 
La Heliconia",El peñol,2025-05-23,2025-05-24
COP 112.140,Preciosa finca en el peñol de Guatapé con piscina y jacuzzi,"Puntuación: 6,9
6,9
Puntuación
16 comentarios",Espectacular Cabaña Loft en Guatape - Jacuzzi,El peñol,2025-05-23,2025-05-24
COP 2.254.000,Las Palmas Luxury Villa El Peñol - Guatapé,"Puntuación: 9,6
9,6
Excepcional
217 comentarios",Villa Aldebaran,El peñol,2025-05-23,2025-05-24
COP 617.180,Finca Nim 1,"Puntuación: 9,4
9,4
Fantástico
16 comentarios",Finca 1- Dakeva,Guatapé,2025-05-23,2025-05-24
COP 302.500,EDYMA Cabaña con JACUZZI,"Puntuación: 9,8
9,8
Excepcional
7 comentarios","EDYMA 
Cabaña con jacuzzi",Guatapé,2025-05-23,2025-05-24
COP 450.000,Finca El Peñol,"Puntuación: 6,5
6,5
Puntuación
17 comentarios",Finca Carmela,El peñol,2025-05-23,2025-05-24
COP 112.140,Loge Cabaña peñol-Guatape,"Puntuación: 8,3
8,3
Muy bien
38 comentarios",Loge Cabaña peñol-Guatape,El peñol,2025-05-23,2025-05-24
COP 112.140,Vivanti Resort,"Puntuación: 9,0
9,0
Fantástico
167 comentarios",Vivanti Resort,GUATAPÉ,2025-05-23,2025-05-24
COP 112.140,1714 Hotel Boutique Guatapé,"Puntuación: 9,1
9,1
Fantástico
186 comentarios",1714 Hotel Boutique Guatapé,Guatapé,2025-05-23,2025-05-24
COP 960.760,Hotel La Siesta (Adult Only),"Puntuación: 7,4
7,4
Bien
178 comentarios",Hotel La Magdalena Adult Only,EL PEÑOL,2025-05-23,2025-05-24
COP 112.140,Rooca Guatape,"Puntuación: 8,9
8,9
Fabuloso
69 comentarios",Rooca Guatape,Guatape,2025-05-23,2025-05-24
COP 112.140,Hotel Santorini,"Puntuación: 8,2
8,2
Muy bien
636 comentarios",Hotel Santorini,Guatapé,2025-05-23,2025-05-24
COP 425.640,Hotel Mansion,"Puntuación: 8,2
8,2
Muy bien
1.821 comentarios",Hotel Mansión Guatapé,Guatape,2025-05-23,2025-05-24
COP 112.140,Cabaña El peñol Guatape,"Puntuación: 9,6
9,6
Excepcional
217 comentarios","Marina Navegar- El peñol, Guatape",Guatapé,2025-05-23,2025-05-24
COP 112.140,Jordan Hotel Boutique,"Puntuación: 9,7
9,7
Excepcional
348 comentarios",Jordan Hotel Boutique,GUATAPÉ,2025-05-23,2025-05-24
COP 140.000,Hospedaje Los Mil Vientos,"Puntuación: 9,9
9,9
Excepcional
7 comentarios","San Simon Glamping,El peñol,Guatape, Guatapé (precios actualizados 2024) (booking.com)",Guatapé,2025-05-23,2025-05-24
COP 112.140,Cabaña El peñol Guatape,"Puntuación: 9,6
9,6
Excepcional
217 comentarios","Magic View El peñol, Guatapé",El peñol,2025-05-23,2025-05-24
COP 493.100,The Grand Hotel Sharm El Sheikh,"Puntuación: 8,9
8,9
Fabuloso
2.227 comentarios",The Boato Hotel,El peñol,2025-05-23,2025-05-24
COP 54.000,Bayit Tov Circunvalar Hotel,"Puntuación: 8,6
8,6
Fabuloso
399 comentarios",Bayit Tov Circunvalar Hotel,Pereira,2025-05-23,2025-05-24
COP 54.000,Zi One Luxury Hotel,"Puntuación: 8,7
8,7
Fabuloso
1.212 comentarios",Zi One Luxury Hotel,Pereira,2025-05-23,2025-05-24
COP 198.080,Go Hotel,"Puntuación: 7,6
7,6
Bien
412 comentarios",Hotel Go Pereira,Pereira,2025-05-23,2025-05-24
COP 54.000,Santorini Apartamentos Amoblados,"Puntuación: 8,2
8,2
Muy bien
261 comentarios",Santorini Apartamentos Amoblados,Pereira,2025-05-23,2025-05-24
COP 54.000,El Gran Hotel de Pereira,"Puntuación: 8,2
8,2
Muy bien
678 comentarios",El Gran Hotel de Pereira,Pereira,2025-05-23,2025-05-24
COP 54.000,GHL Hotel Abadia Plaza,"Puntuación: 8,5
8,5
Muy bien
785 comentarios",GHL Hotel Abadia Plaza,Pereira,2025-05-23,2025-05-24
COP 222.040,Luxor Plaza House,"Puntuación: 9,0
9,0
Fantástico
102 comentarios",Luxor Plaza H&S,Pereira,2025-05-23,2025-05-24
COP 112.140,Hotel Guatatur,"Puntuación: 7,9
7,9
Bien
824 comentarios",Hotel Guatatur,Guatapé ,2025-05-23,2025-05-24
COP 84.760,Hotel Real Guatapé,"Puntuación: 8,6
8,6
Fabuloso
581 comentarios",Hotel Real Guatapé,Guatapé ,2025-05-23,2025-05-24
COP 112.140,Hotel Chromatic,"Puntuación: 8,9
8,9
Fabuloso
69 comentarios",Hotel Chromatic,Guatapé ,2025-05-23,2025-05-24
COP 112.140,Hotel Portal Guatapé,"Puntuación: 8,4
8,4
Muy bien
105 comentarios",Hotel Portal Guatapé,Guatapé ,2025-05-23,2025-05-24
COP 84.000,Hotel Las Vegas,"Puntuación: 7,6
7,6
Bien
1.028 comentarios",Hotel Las Vegas,Guatapé ,2025-05-23,2025-05-24
COP 54.000,Hotel Rural SAN REMO,"Puntuación: 9,6
9,6
Excepcional
635 comentarios",Hotel Rural SAN REMO,Santa rosa de cabal,2025-05-23,2025-05-24
COP 54.000,Casa Campestre Condominio El Tesoro Vía Termales de Santa Rosa de Cabal,"Puntuación: 10
10
Excepcional
17 comentarios",Termales Santa Rosa De Cabal,Santa rosa de cabal,2025-05-23,2025-05-24
COP 54.000,Hotel Suite Santa Rosa,"Puntuación: 9,3
9,3
Fantástico
20 comentarios",Hotel Bariloche,Santa rosa de cabal,2025-05-23,2025-05-24
COP 54.000,El Cortijo Hotel Campestre,"Puntuación: 8,2
8,2
Muy bien
59 comentarios",Hotel El Cortijo Santa Rosa De Cabal,Santa rosa de cabal,2025-05-23,2025-05-24
COP 133.000,Hotel Suite Santa Rosa,"Puntuación: 9,3
9,3
Fantástico
20 comentarios",Hotel hacienta santa clara,Santa rosa de cabal,2025-05-23,2025-05-24
COP 151.900,Hotel Toscana Plaza,"Puntuación: 8,0
8,0
Muy bien
846 comentarios",Hotel Toscana Plaza,Cali,2025-05-23,2025-05-24
COP 158.020,Hotel San Fernando Real,"Puntuación: 7,7
7,7
Bien
153 comentarios",Hotel San Fernando Real ,Cali,2025-05-23,2025-05-24
COP 158.020,Torca Hotel,"Puntuación: 8,4
8,4
Muy bien
267 comentarios",Torca Hotel ,Cali,2025-05-23,2025-05-24
COP 158.020,Hotel Blue 66,"Puntuación: 8,3
8,3
Muy bien
379 comentarios",Hotel Blue 66,Cali,2025-05-23,2025-05-24
COP 2.672.520,California Park Hotel,"Puntuación: 9,5
9,5
Excepcional
143 comentarios",Hotel Park,Cali,2025-05-23,2025-05-24
COP 229.860,Portal del Lago Hotel,"Puntuación: 8,6
8,6
Fabuloso
474 comentarios",Hotel portal del lago guatape ,GUATAPE,2025-05-23,2025-05-24
COP 112.140,Lake View Hostel,"Puntuación: 8,7
8,7
Fabuloso
676 comentarios",Lake View Hostel ,GUATAPE,2025-05-23,2025-05-24
COP 112.140,"Aptos vista al Embalse, frente al lago, Restaurantes, Bares","Puntuación: 8,4
8,4
Muy bien
152 comentarios","Aptos vista al Embalse, frente al lago, Restaurantes, Bares",GUATAPE,2025-05-23,2025-05-24
COP 112.140,Roble Colonial - Apartamentos Deluxe en Guatapé,"Puntuación: 9,7
9,7
Excepcional
74 comentarios",Roble Colonial - Apartamentos Deluxe en Guatapé,GUATAPE,2025-05-23,2025-05-24
COP 112.140,"Apto cerca Malecón, Plaza Principal, Plazoleta Zocalos, a 8 min de la Piedra del Peñol, GRATIS PARQUEADERO!!!","Puntuación: 9,5
9,5
Excepcional
9 comentarios","Apto cerca Malecón, Plaza Principal, Plazoleta Zocalos, a 8 min de la Piedra del Peñol, GRATIS PARQUEADERO!!!",GUATAPE,2025-05-23,2025-05-24
COP 112.140,Loma Rent Home Guatape,"Puntuación: 9,2
9,2
Fantástico
120 comentarios",Loma Rent Home Guatape,GUATAPE,2025-05-23,2025-05-24
COP 112.140,"Aptos Plaza Principal, con y sin Vista al Embalse, frente Autobús, a 8 minutos de la Piedra del Peñol, TODO CERCA!!!","Puntuación: 8,4
8,4
Muy bien
379 comentarios","Aptos Plaza Principal, con y sin Vista al Embalse, frente Autobús, a 8 minutos de la Piedra del Peñol, TODO CERCA!!!",GUATAPE,2025-05-23,2025-05-24
0,Hotel Portobelo Guatape,"Puntuación: 9,0
9,0
Fantástico
128 comentarios",Hotel Portobelo Guatape,GUATAPE,2025-05-23,2025-05-24
